State,Date,Total_Tested,Total_Confirmed,Total_Recovered,Total_Deceased,Total_Vaccinated1,Total_Vaccinated2,Delta_Tested,Delta_Confirmed,Delta_Recovered,Delta_Deceased,Delta_Vaccinated1,Delta_Vaccinated2,Delta7_Tested,Delta7_Confirmed,Delta7_Recovered,Delta7_Deceased,Delta7_Vaccinated1,Delta7_Vaccinated2
Telangana,2021-10-22,27239795,669932,662025,3944,21262277,8625048,42367,193,196,1,154910,157143,274364,1210,1295,8,751537,658053
Telangana,2021-10-23,27281903,670139,662209,3946,21406061,8786090,42108,207,184,2,143784,161042,286422,1306,1292,9,891307,813591
Telangana,2021-10-24,27308745,670274,662377,3947,21426170,8810976,26842,135,168,1,20109,24886,286588,1319,1284,9,909008,836417
Telangana,2021-10-25,27347333,670453,662481,3949,21554948,8957385,38588,179,104,2,128778,146409,279758,1290,1187,9,871686,851982
Telangana,2021-10-26,27388721,670643,662592,3950,21688623,9104051,41388,190,111,1,133675,146666,274338,1278,1108,9,852958,879999
Telangana,2021-10-27,27430113,670829,662714,3951,21827823,9228865,41392,186,122,1,139200,124814,274048,1273,1068,9,875008,913721
Telangana,2021-10-28,27468486,671000,662922,3952,22027473,9405409,38373,171,208,1,199650,176544,271058,1261,1093,9,920106,937504
Telangana,2021-10-29,27506928,671174,663124,3954,22243359,9580708,38442,174,202,2,215886,175299,267133,1242,1099,10,981082,955660
Telangana,2021-10-30,27544810,671342,663315,3955,22459778,9745660,37882,168,191,1,216419,164952,262907,1203,1106,9,1053717,959570
Telangana,2021-10-31,27569831,671463,663498,3956,22498559,9772398,25021,121,183,1,38781,26738,261086,1189,1121,9,1072389,961422
Tamil Nadu,2020-03-07,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Tamil Nadu,2020-03-08,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tamil Nadu,2020-03-09,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tamil Nadu,2020-03-10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tamil Nadu,2020-03-11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tamil Nadu,2020-03-12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tamil Nadu,2020-03-13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
